# Species	Genes	Alg.-Conn.	GCA_040366825.1.faa	GCA_040367275.1.faa	GCA_040368535.1.faa	GCA_040369685.1.faa	GCA_040370845.1.faa	GCA_040371445.1.faa	GCA_040372445.1.faa	GCA_040373035.1.faa	GCA_040373105.1.faa	GCA_040373215.1.faa	GCA_040373345.1.faa	GCA_040374935.1.faa	GCA_040377535.1.faa	GCA_040380425.1.faa	GCA_040383235.1.faa	GCA_040385865.1.faa	GCA_040388595.1.faa	GCA_040391575.1.faa	GCA_040394165.1.faa	GCA_040397295.1.faa	GCA_040400385.1.faa	GCA_040403735.1.faa	GCA_040404325.1.faa	GCA_040404335.1.faa	GCA_040404365.1.faa	GCA_040404415.1.faa	GCA_040404485.1.faa	GCA_040404575.1.faa	GCA_040404645.1.faa
26	30	0.182	XCB74683.1	XCB76762.1	XCB78746.1	XCB81307.1,XCB80731.1	XCB82783.1	XCB84820.1	XCB86837.1	XCB90156.1	XCB90891.1	XCB92879.1	XCB94896.1	XCB98166.1	XCB98941.1	XCC01185.1	XCC03016.1	XCC05428.1,XCC05609.1	XCC07107.1	XCC09147.1	*	XCC13227.1	XCC15350.1	XCC17381.1	*	XCC21362.1,XCC21728.1	XCC23773.1,XCC23953.1	XCC25409.1	*	XCC29462.1	XCC31489.1
26	29	0.439	XCB74746.1	XCB76824.1	XCB78809.1	XCB80793.1	XCB82846.1	XCB84884.1	XCB86901.1	XCB90090.1,XCB89097.1	XCB90953.1	XCB92943.1	XCB94959.1	XCB98100.1	XCB99005.1	XCC01122.1	XCC03080.1	*	XCC07170.1	XCC09210.1	XCC11343.1	XCC13291.1	*	XCC17446.1,XCC17608.1	XCC19435.1	*	XCC23494.1	XCC25474.1	XCC27514.1,XCC27640.1	XCC29528.1	XCC31552.1
26	28	0.733	XCB76442.1	XCB78536.1	XCB80451.1	XCB82495.1	XCB84608.1	XCB86537.1	XCB88549.1	XCB90637.1	XCB92657.1	XCB94578.1	XCB96624.1	*	XCC00695.1,XCC00720.1	XCC02777.1,XCC02752.1	XCC04861.1	XCC06817.1	XCC08916.1	XCC10908.1	XCC13048.1	XCC15086.1	XCC17059.1	XCC19134.1	*	XCC23071.1	XCC25173.1	XCC27130.1	XCC29198.1	XCC31233.1	*
26	27	0.839	XCB75983.1	XCB78052.1	XCB80037.1	XCB82031.1	XCB82687.1	XCB86118.1	XCB88507.1	XCB90257.1	XCB90793.1	XCB94097.1	XCB96204.1	XCB96953.1	XCB98848.1	XCC02283.1	XCC04768.1	XCC06697.1	XCC07006.1	XCC09052.1	XCC12950.1	XCC13910.1	XCC16640.1	XCC17288.1	XCC20588.1,XCC20584.1	XCC22653.1	*	XCC26633.1	XCC29069.1	*	*
26	27	0.839	XCB75987.1	XCB78056.1	XCB80041.1	XCB82035.1	*	XCB86122.1	XCB88503.1	XCB90259.1	XCB90789.1	XCB94100.1	XCB96208.1	XCB96951.1	XCB98844.1	XCC02287.1	XCC04764.1	XCC06694.1	XCC07003.1	XCC09048.1	XCC12947.1	XCC13912.1	XCC16644.1	XCC17284.1	XCC20586.1,XCC20590.1	XCC22657.1	*	XCC26636.1	XCC29065.1	*	XCC32750.1
26	27	0.735	XCB74942.1	XCB78008.1,XCB77022.1	XCB79002.1	XCB80993.1	XCB84049.1	XCB84769.1	XCB86697.1	XCB89129.1	XCB92143.1	XCB94557.1	XCB94843.1	XCB98299.1	XCC00188.1	XCC02236.1	XCC04212.1	*	XCC08355.1	XCC09407.1	XCC12430.1	XCC14488.1	*	XCC17642.1	*	XCC21610.1	XCC24580.1	XCC27096.1	XCC28618.1	XCC30632.1	XCC32703.1
26	27	0.735	XCB74943.1	XCB78009.1,XCB77023.1	XCB79003.1	XCB80994.1	XCB84050.1	XCB84768.1	XCB86696.1	XCB89130.1	XCB92144.1	XCB94556.1	XCB94842.1	XCB98300.1	XCC00189.1	XCC02237.1	XCC04213.1	*	XCC08356.1	XCC09408.1	XCC12431.1	XCC14489.1	*	XCC17643.1	*	XCC21611.1	XCC24581.1	XCC27095.1	XCC28619.1	XCC30633.1	XCC32704.1
26	27	0.735	XCB74944.1	XCB78010.1,XCB77024.1	XCB79004.1	XCB80995.1	XCB84051.1	XCB84767.1	XCB86695.1	XCB89131.1	XCB92145.1	XCB94555.1	XCB94841.1	XCB98301.1	XCC00190.1	XCC02238.1	XCC04214.1	*	XCC08357.1	XCC09409.1	XCC12432.1	XCC14490.1	*	XCC17644.1	*	XCC21612.1	XCC24582.1	XCC27094.1	XCC28620.1	XCC30634.1	XCC32705.1
26	27	0.111	XCB75196.1	XCB77242.1	XCB79254.1	XCB81249.1	XCB83302.1	XCB85334.1	XCB87421.1	XCB89378.1	*	XCB93471.1	XCB95414.1	XCB97201.1	XCB99451.1	XCC01441.1	XCC03625.1	XCC05670.1	XCC07617.1	XCC09656.1	*	XCC13903.1	XCC15851.1	XCC17887.1	XCC19959.1	XCC21860.1	*	XCC26002.1	XCC28005.1	XCC30047.1,XCC30049.1	XCC32116.1
26	27	0.111	XCB75197.1	XCB77243.1	XCB79255.1	XCB81250.1	XCB83303.1	XCB85335.1	XCB87420.1	XCB89379.1	*	XCB93470.1	XCB95415.1	XCB97202.1	XCB99452.1	XCC01442.1	XCC03624.1	XCC05669.1	XCC07618.1	XCC09657.1	*	XCC13902.1	XCC15852.1	XCC17888.1	XCC19958.1	XCC21861.1	*	XCC26001.1	XCC28004.1	XCC30046.1,XCC30048.1	XCC32115.1
26	26	1	XCB75491.1	XCB77533.1	XCB80579.1	XCB81541.1	XCB83595.1	XCB85625.1	XCB88682.1	XCB89672.1	XCB91692.1	XCB94704.1	XCB95708.1	XCB98763.1	XCB99740.1	XCC01735.1	XCC03816.1	XCC05851.1	XCC07908.1	XCC09949.1	XCC13130.1	XCC14093.1	XCC17187.1	XCC18173.1	XCC20142.1	XCC22151.1	*	XCC26193.1	*	XCC30227.1	*
26	26	1	XCB76584.1	XCB78621.1	XCB80591.1	XCB82647.1	XCB84692.1	XCB86665.1	XCB88748.1	XCB90768.1	XCB92737.1	XCB94768.1	XCB96811.1	XCB98820.1	XCC00784.1	XCC02829.1	*	XCC06963.1	XCC09006.1	XCC11099.1	XCC13149.1	XCC15228.1	XCC17258.1	XCC19227.1	XCC21239.1	XCC23255.1	*	XCC27318.1	XCC29292.1	XCC31329.1	*
26	26	0.923	XCB75407.1	XCB77448.1	XCB79462.1	XCB81458.1	XCB83509.1	*	XCB87516.1	XCB89590.1	XCB91608.1	XCB93571.1	XCB95624.1	XCB97652.1	XCB99657.1	XCC01652.1	XCC03734.1	XCC05769.1	XCC07825.1	XCC09866.1	XCC11958.1	XCC14009.1	XCC16060.1	XCC18089.1	XCC20059.1	XCC22068.1	XCC24107.1	XCC26113.1	*	*	XCC32225.1
26	26	0.923	XCB75414.1	XCB77455.1	XCB79469.1	XCB81465.1	XCB83516.1	*	*	XCB89596.1	XCB91615.1	XCB93577.1	XCB95631.1	XCB97658.1	XCB99664.1	XCC01659.1	XCC03741.1	XCC05775.1	XCC07832.1	XCC09873.1	*	XCC14016.1	XCC16067.1	XCC18096.1	XCC20065.1	XCC22075.1	XCC24114.1	XCC26119.1	XCC28146.1	XCC30152.1	XCC32232.1
26	26	0.923	XCB75427.1	XCB77468.1	XCB79482.1	XCB81478.1	XCB83529.1	XCB85564.1	XCB87535.1	XCB89609.1	XCB91628.1	XCB93590.1	XCB95644.1	XCB97671.1	XCB99677.1	XCC01672.1	*	XCC05788.1	XCC07845.1	XCC09886.1	XCC11977.1	XCC14029.1	*	XCC18109.1	XCC20078.1	*	XCC24127.1	XCC26132.1	XCC28159.1	XCC30165.1	XCC32245.1
26	26	0.885	XCB75279.1	XCB77325.1	XCB79336.1	XCB81331.1	XCB83384.1	*	XCB87339.1	XCB89460.1	XCB91483.1	XCB93391.1	XCB95496.1	XCB97283.1	XCB99533.1	XCC01525.1	*	XCC05590.1	XCC07699.1	XCC09738.1	XCC11783.1	XCC13823.1	XCC15932.1	XCC17965.1	XCC19880.1	XCC21941.1	XCC23934.1	XCC25923.1	XCC27929.1	XCC29967.1	*
26	26	0.885	XCB75885.1	XCB77954.1	XCB79938.1	XCB81934.1	XCB83993.1	XCB86018.1	XCB87940.1	*	XCB92088.1	XCB93996.1	XCB96103.1	XCB98071.1	XCC00132.1	XCC02180.1	*	XCC06190.1	XCC08301.1	XCC10345.1	XCC12372.1	XCC14436.1	XCC16538.1	XCC18569.1	XCC20480.1	XCC22549.1	*	XCC26534.1	XCC28565.1	XCC30579.1	XCC32651.1
26	26	0.885	XCB76180.1	XCB78252.1	XCB80236.1	XCB82232.1	XCB84362.1	*	XCB88306.1	XCB90460.1	XCB92395.1	XCB94300.1	XCB96406.1	XCB98548.1	XCC00431.1	XCC02486.1	XCC04536.1	XCC06498.1	XCC08671.1	XCC10714.1	XCC12746.1	XCC14801.1	*	*	XCC20787.1	XCC22856.1	XCC24889.1	XCC26838.1	XCC28868.1	XCC30951.1	XCC32973.1
26	26	0.8	XCB76459.1	XCB78500.1	XCB80468.1	XCB82513.1	*	XCB86550.1	XCB88582.1	XCB90602.1	XCB92644.1	XCB94595.1	XCB96641.1	XCB98684.1	XCC00680.1	XCC02715.1	XCC04843.1	XCC06800.1	XCC08901.1	XCC10948.1	XCC13031.1	XCC15069.1	*	XCC19119.1	XCC21071.1	*	XCC25155.1	XCC27148.1	XCC29183.1	XCC31217.1	XCC33306.1
26	26	0.799	XCB75683.1	XCB77755.1	XCB79737.1	XCB81732.1	XCB83791.1	*	XCB86758.1	XCB89861.1	*	XCB92802.1	XCB95902.1	XCB98243.1	XCB99933.1	XCC01982.1	XCC02934.1	XCC05013.1	XCC08101.1	XCC10144.1	*	XCC13546.1	XCC16332.1	XCC18367.1	XCC19291.1	XCC22347.1	XCC23353.1	XCC25331.1	XCC27372.1	XCC29383.1	XCC31409.1
26	26	0.775	XCB75670.1	XCB77741.1	XCB79724.1	XCB81719.1	XCB83778.1	XCB85805.1	XCB86770.1	XCB89848.1	XCB91874.1	XCB92815.1	XCB95889.1	*	XCB99920.1	XCC01969.1	XCC02947.1	XCC05026.1	*	XCC10131.1	XCC11216.1	XCC13560.1	XCC16319.1	XCC18355.1	XCC19305.1	XCC22333.1	XCC23366.1	XCC25344.1	XCC27386.1	*	XCC31421.1
26	26	0.722	XCB74727.1	XCB76805.1	XCB78790.1	XCB80774.1	XCB82827.1	XCB84865.1	XCB86882.1	XCB90109.1	*	XCB92924.1	XCB94940.1	XCB98119.1	XCB98986.1	XCC01141.1	XCC03061.1	*	XCC07151.1	XCC09191.1	XCC11324.1	XCC13272.1	*	XCC17427.1	XCC19416.1	XCC21404.1	XCC23475.1	XCC25455.1	XCC27495.1	XCC29509.1	XCC31533.1
26	26	0.714	XCB76295.1	XCB78367.1	XCB80289.1	XCB82349.1	XCB84248.1	XCB86375.1	XCB88194.1	XCB90513.1	XCB92341.1	*	XCB96458.1	XCB98495.1	XCC00378.1	XCC02601.1	XCC04419.1	XCC06442.1	XCC08557.1	XCC10599.1	XCC12629.1	XCC14683.1	XCC16899.1	XCC18828.1	XCC20841.1	XCC22912.1	XCC24773.1	*	XCC28817.1	XCC30832.1	*
26	26	0.618	XCB75640.1	XCB77711.1	XCB79694.1	XCB81689.1	XCB83747.1	XCB85774.1	XCB86800.1	XCB89818.1	XCB91844.1	XCB92844.1	XCB95858.1	*	XCB99890.1	XCC01939.1	*	*	XCC08059.1	XCC10101.1	XCC11246.1	XCC13590.1	XCC16290.1	XCC18323.1	XCC19335.1	XCC22303.1	XCC23397.1	XCC25374.1	XCC27416.1	XCC29425.1	XCC31451.1
26	26	0.587	XCB75959.1	XCB78025.1	XCB80013.1	XCB82006.1	XCB82715.1	*	*	XCB90231.1	*	XCB94071.1	XCB96177.1	XCB96981.1	XCB98872.1	XCC02257.1	XCC02840.1	XCC06723.1	XCC07032.1	XCC09079.1	XCC11108.1	XCC13159.1	XCC16611.1	XCC17313.1	XCC20555.1	XCC22624.1	XCC23275.1	XCC26608.1	XCC29097.1	XCC29309.1	XCC32722.1
26	26	0.587	XCB75960.1	XCB78026.1	XCB80014.1	XCB82007.1	XCB82714.1	*	*	XCB90232.1	*	XCB94072.1	XCB96178.1	XCB96980.1	XCB98871.1	XCC02258.1	XCC02839.1	XCC06722.1	XCC07031.1	XCC09078.1	XCC11107.1	XCC13158.1	XCC16612.1	XCC17312.1	XCC20556.1	XCC22625.1	XCC23274.1	XCC26609.1	XCC29096.1	XCC29308.1	XCC32723.1
26	26	0.491	XCB74758.1	XCB76837.1	XCB78821.1	XCB80806.1	XCB82858.1	*	XCB86912.1	XCB90077.1	*	XCB92954.1	XCB94971.1	XCB98090.1	XCB99018.1	XCC01110.1	XCC03091.1	XCC05157.1	XCC07182.1	XCC09223.1	XCC11353.1	XCC13302.1	XCC15414.1	XCC17459.1	XCC19447.1	XCC21428.1	XCC23500.1	XCC25485.1	XCC27525.1	*	XCC31559.1
26	26	0.414	XCB74997.1	XCB77695.1	XCB79056.1	XCB81028.1	XCB83077.1	XCB85133.1	XCB86733.1	XCB89176.1	XCB91201.1	XCB92777.1	XCB95212.1	*	XCB99254.1	XCC01898.1	XCC02910.1	XCC04989.1	XCC07396.1	XCC09461.1	XCC11178.1	XCC13521.1	XCC15652.1	XCC17691.1	*	*	XCC23327.1	XCC25306.1	XCC28791.1	XCC29359.1	XCC31386.1
26	26	0.268	XCB76471.1	XCB78511.1	XCB80479.1	*	XCB84580.1	XCB86560.1	XCB88573.1	XCB90613.1	XCB92632.1	XCB94605.1	*	XCB98674.1	XCC00669.1	XCC02726.1	XCC04832.1	XCC06791.1	XCC08890.1	XCC10936.1	XCC13019.1	XCC13537.1	XCC17086.1	*	XCC21080.1	XCC23096.1	XCC25144.1	XCC27159.1	XCC29175.1	XCC31206.1	XCC33317.1
26	26	0.148	XCB74590.1	XCB77067.1	XCB78653.1	*	*	XCB85155.1	XCB87132.1	XCB88877.1	XCB92180.1	XCB94516.1	XCB94801.1	XCB98340.1	XCC00225.1	XCC01259.1	XCC04254.1	XCC06281.1	*	XCC10440.1	XCC12467.1	XCC14530.1	XCC15262.1	XCC18665.1	XCC20996.1	XCC21276.1	XCC24617.1	XCC27055.1	XCC28657.1	XCC30670.1	XCC33245.1
25	42	0.226	XCB74904.1,XCB74751.1	XCB76984.1,XCB76830.1	XCB78965.1,XCB78813.1	XCB80799.1,XCB80953.1	XCB82852.1,XCB83004.1	XCB85040.1,XCB84890.1	XCB87055.1	XCB89091.1,XCB90084.1	XCB91109.1,XCB90959.1	*	XCB94965.1,XCB95118.1	XCB97573.1	XCB99163.1,XCB99010.1	XCC00961.1,XCC01116.1	*	XCC05301.1	XCC07176.1,XCC07324.1	XCC09215.1,XCC09369.1	*	XCC13446.1	XCC15560.1,XCC15408.1	XCC17604.1,XCC17452.1	XCC19593.1,XCC19441.1	XCC21573.1,XCC21421.1	XCC23644.1	XCC25632.1	*	XCC29680.1	XCC31747.1
25	42	0.226	XCB74905.1,XCB74750.1	XCB76985.1,XCB76829.1	XCB78966.1,XCB78812.1	XCB80798.1,XCB80954.1	XCB82851.1,XCB83005.1	XCB85041.1,XCB84889.1	XCB87056.1	XCB89092.1,XCB90085.1	XCB91110.1,XCB90958.1	*	XCB94964.1,XCB95119.1	XCB97572.1	XCB99164.1,XCB99009.1	XCC00960.1,XCC01117.1	*	XCC05302.1	XCC07175.1,XCC07325.1	XCC09214.1,XCC09370.1	*	XCC13447.1	XCC15561.1,XCC15407.1	XCC17605.1,XCC17451.1	XCC19594.1,XCC19440.1	XCC21574.1,XCC21420.1	XCC23645.1	XCC25633.1	*	XCC29681.1	XCC31748.1
25	34	0.311	XCB74949.1,XCB74623.1,XCB75946.1	XCB77029.1	XCB79009.1,XCB80000.1	XCB81993.1	XCB84053.1	XCB84762.1	XCB86691.1	XCB89133.1	XCB92147.1	XCB94550.1	XCB94836.1	XCB98306.1	XCB99206.1,XCB98885.1	*	*	XCC06737.1	XCC08362.1	XCC10407.1,XCC09414.1	XCC11121.1,XCC12434.1	XCC14495.1	XCC15604.1	XCC17646.1	*	XCC21617.1	XCC24584.1,XCC23288.1	XCC27089.1,XCC26594.1	XCC29111.1,XCC27683.1	*	XCC31789.1
25	28	0.455	XCB74747.1	XCB76825.1	*	XCB80794.1	XCB82847.1	XCB84885.1	XCB86902.1	XCB90089.1,XCB89096.1	XCB90954.1	XCB92944.1	XCB94960.1	XCB98099.1	XCB99006.1	XCC01121.1	XCC03081.1	*	XCC07171.1	XCC09211.1	XCC11344.1	XCC13292.1	*	XCC17447.1,XCC17607.1	XCC19436.1	*	XCC23495.1	XCC25475.1	XCC27515.1,XCC27639.1	XCC29529.1	XCC31553.1
25	26	0.192	XCB75194.1	XCB77240.1	XCB79252.1	XCB81247.1	XCB83300.1	XCB85332.1	XCB88509.1	XCB90255.1	XCB91398.1	XCB93473.1	XCB95412.1	XCB96955.1	XCB99449.1	XCC01439.1	XCC03626.1	XCC05671.1	XCC07615.1	*	*	XCC13908.1	XCC15849.1	XCC17885.1	XCC20587.1,XCC20583.1	XCC21858.1	*	XCC26003.1	XCC29070.1	*	XCC32748.1
25	25	1	XCB76583.1	XCB78620.1	XCB80590.1	XCB82646.1	XCB84691.1	XCB86664.1	XCB88747.1	*	XCB92736.1	XCB94767.1	XCB96810.1	XCB98819.1	XCC00783.1	XCC02828.1	*	XCC06962.1	*	XCC11098.1	XCC13148.1	XCC15227.1	XCC17257.1	XCC19226.1	XCC21238.1	XCC23254.1	XCC25278.1	XCC27317.1	XCC29291.1	XCC31328.1	*
25	25	0.92	XCB75440.1	XCB77483.1	XCB79496.1	XCB81492.1	XCB83544.1	XCB85578.1	XCB87548.1	XCB89622.1	XCB91642.1	XCB93603.1	XCB95658.1	*	XCB99691.1	XCC01686.1	XCC03767.1	XCC05801.1	XCC07858.1	XCC09901.1	XCC11990.1	XCC14043.1	XCC16094.1	XCC18123.1	*	XCC22100.1	XCC24140.1	XCC26145.1	*	XCC30178.1	*
25	25	0.92	XCB75441.1	XCB77484.1	XCB79497.1	XCB81493.1	XCB83545.1	XCB85579.1	XCB87549.1	XCB89623.1	XCB91643.1	XCB93604.1	XCB95659.1	*	XCB99692.1	XCC01687.1	XCC03768.1	XCC05802.1	XCC07859.1	XCC09902.1	XCC11991.1	XCC14044.1	XCC16095.1	XCC18124.1	*	XCC22101.1	XCC24141.1	XCC26146.1	*	XCC30179.1	*
25	25	0.92	XCB75834.1	XCB77902.1	XCB79887.1	XCB81881.1	XCB83941.1	XCB85966.1	XCB87891.1	*	XCB92037.1	XCB93943.1	XCB96052.1	XCB98020.1	XCC00081.1	XCC02127.1	XCC04111.1	*	XCC08250.1	XCC10294.1	*	XCC14385.1	XCC16485.1	XCC18517.1	XCC20429.1	XCC22498.1	XCC24478.1	*	XCC28513.1	XCC30526.1	XCC32599.1
25	25	0.88	XCB76547.1	XCB78583.1	XCB80551.1	XCB82598.1	XCB84651.1	XCB86630.1	XCB88660.1	XCB90682.1	XCB92702.1	XCB94683.1	XCB96721.1	*	XCC00743.1	XCC02791.1	*	XCC06876.1	*	XCC11014.1	XCC13111.1	XCC15148.1	XCC17160.1	XCC19183.1	XCC21165.1	XCC23166.1	XCC25237.1	XCC27241.1	XCC29259.1	XCC31295.1	*
25	25	0.833	XCB75124.1	XCB77172.1	XCB79183.1	XCB81178.1	XCB83228.1	XCB85262.1	*	*	XCB91329.1	XCB93542.1	XCB95340.1	*	XCB99380.1	XCC01370.1	*	XCC05741.1	XCC07543.1	XCC09586.1	XCC11931.1	XCC13981.1	XCC15780.1	XCC17816.1	XCC20029.1	XCC21788.1	XCC24080.1	XCC26072.1	XCC28075.1	XCC30118.1	XCC32188.1
25	25	0.828	XCB74903.1	XCB76983.1	XCB78964.1	XCB80952.1	XCB83003.1	XCB85039.1	XCB87054.1	XCB89090.1	XCB91108.1	*	XCB95117.1	XCB97574.1	XCB99162.1	XCC00962.1	*	XCC05300.1	XCC07323.1	XCC09368.1	*	XCC13445.1	XCC15559.1	XCC17603.1	XCC19592.1	XCC21572.1	XCC23643.1	XCC25631.1	*	XCC29679.1	XCC31746.1
25	25	0.8	XCB76054.1	*	XCB80109.1	XCB82104.1	XCB84491.1	XCB86192.1	XCB88437.1	XCB90328.1	XCB92523.1	XCB94168.1	XCB96277.1	XCB96885.1	XCC00556.1	*	*	XCC06627.1	XCC08798.1	XCC10841.1	XCC12879.1	XCC14933.1	XCC16713.1	XCC19009.1	*	XCC22725.1	XCC25017.1	XCC26704.1	XCC28999.1	XCC31081.1	XCC32847.1
25	25	0.793	XCB76074.1	XCB78146.1	XCB80129.1	XCB82126.1	XCB84471.1	XCB86214.1	XCB88415.1	XCB90350.1	XCB92500.1	*	XCB96298.1	XCB96864.1	XCC00536.1	XCC02379.1	*	XCC06605.1	XCC08776.1	XCC10820.1	XCC12855.1	XCC14909.1	XCC16735.1	XCC18986.1	XCC20677.1	XCC22747.1	XCC24996.1	*	XCC28975.1	*	XCC32866.1
25	25	0.773	XCB76286.1	XCB78357.1	XCB80280.1	XCB82338.1	XCB84258.1	XCB86365.1	*	XCB90503.1	XCB92351.1	XCB94345.1	XCB96448.1	*	XCC00387.1	XCC02591.1	XCC04429.1	XCC06453.1	XCC08567.1	XCC10609.1	XCC12639.1	XCC14693.1	XCC16888.1	XCC18838.1	*	XCC22902.1	XCC24783.1	XCC26883.1	*	XCC30843.1	XCC33078.1
25	25	0.773	XCB76478.1	XCB78517.1	XCB80486.1	XCB82529.1	XCB84573.1	XCB86567.1	*	XCB90620.1	XCB92625.1	XCB94610.1	XCB96659.1	*	XCC00662.1	XCC02732.1	XCC04826.1	XCC06785.1	XCC08883.1	XCC10929.1	XCC13013.1	XCC15053.1	XCC17092.1	XCC19102.1	*	XCC23101.1	XCC25138.1	XCC27165.1	*	XCC31202.1	XCC33323.1
25	25	0.714	XCB76482.1	XCB78520.1	XCB80490.1	XCB82532.1	XCB84570.1	XCB86570.1	XCB88565.1	XCB90623.1	XCB92622.1	XCB94613.1	XCB96662.1	*	XCC00658.1	XCC02735.1	*	XCC06782.1	XCC08880.1	XCC10926.1	*	*	XCC17095.1	XCC19099.1	XCC21088.1	XCC23104.1	XCC25136.1	XCC27168.1	XCC29166.1	XCC31200.1	XCC33327.1
25	25	0.697	XCB76531.1	XCB78454.1	XCB80535.1	XCB82576.1	*	XCB86614.1	XCB88601.1	XCB90665.1	XCB92687.1	XCB94630.1	XCB96705.1	*	XCC00728.1	XCC02671.1	XCC04871.1	XCC06822.1	XCC08947.1	XCC10997.1	*	XCC15114.1	XCC17144.1	XCC19166.1	XCC21109.1	XCC23150.1	*	XCC27187.1	XCC29204.1	XCC31239.1	XCC33348.1
25	25	0.683	XCB75009.1	XCB77682.1	XCB79068.1	*	XCB83090.1	XCB85147.1	XCB86747.1	XCB89190.1	XCB91215.1	XCB92791.1	XCB95225.1	XCB98254.1	XCB99266.1	XCC01885.1	XCC02924.1	XCC05003.1	*	XCC09473.1	XCC11192.1	*	XCC15665.1	XCC17704.1	XCC19280.1	XCC21677.1	XCC23341.1	XCC25320.1	XCC27360.1	*	XCC31400.1
25	25	0.658	XCB74588.1	XCB76668.1	XCB78651.1	XCB80641.1	XCB84090.1	XCB84725.1	*	XCB88875.1	XCB92182.1	*	XCB94799.1	XCB98341.1	XCC00226.1	XCC00884.1	XCC04256.1	XCC06283.1	*	XCC10442.1	XCC12469.1	XCC14532.1	XCC15260.1	XCC18667.1	*	XCC21275.1	XCC24619.1	XCC27053.1	XCC28658.1	XCC30672.1	XCC33244.1
25	25	0.548	XCB74582.1	XCB76661.1	XCB78645.1	XCB80635.1	XCB84096.1	XCB84718.1	XCB88044.1	XCB88869.1	XCB92188.1	XCB94509.1	XCB94793.1	*	XCC00232.1	XCC00878.1	XCC04263.1	XCC06290.1	XCC08402.1	XCC10448.1	XCC12476.1	*	*	XCC18674.1	*	XCC21269.1	XCC24625.1	XCC27047.1	XCC28665.1	XCC30678.1	XCC33237.1
25	25	0.543	XCB74753.1	XCB76832.1	XCB78815.1	XCB80802.1	XCB82854.1	XCB84892.1	XCB86907.1	XCB90082.1	XCB90961.1	XCB92949.1	XCB94967.1	*	XCB99012.1	XCC01114.1	XCC03086.1	*	XCC07178.1	XCC09217.1	XCC11349.1	XCC13297.1	XCC15410.1	XCC17454.1	XCC19443.1	XCC21423.1	*	XCC25480.1	XCC27520.1	XCC29533.1	*
24	30	0.114	XCB76578.1	XCB78617.1	XCB80587.1	XCB82633.1,XCB82632.1	XCB84686.1,XCB84688.1	XCB86662.1	XCB88690.1	XCB90716.1	*	*	XCB96756.1	XCB98771.1,XCB98772.1	XCC00780.1	XCC02824.1	XCC04956.1,XCC04957.1	XCC06903.1	XCC09004.1,XCC09003.1	XCC11050.1	XCC13143.1	XCC15179.1	*	XCC19215.1	XCC21190.1	*	XCC25267.1	XCC27272.1,XCC27269.1	XCC29286.1	*	XCC33436.1
24	24	1	XCB75590.1	XCB77630.1	XCB79645.1	XCB81639.1	XCB83697.1	XCB85723.1	XCB87695.1	XCB89769.1	XCB91795.1	XCB93751.1	XCB95808.1	XCB97830.1	XCB99841.1	XCC01833.1	XCC03917.1	XCC05947.1	XCC08009.1	XCC10051.1	XCC12131.1	*	XCC16242.1	*	*	*	XCC24285.1	XCC26291.1	XCC28319.1	*	XCC32404.1
24	24	0.875	XCB75867.1	XCB77935.1	XCB79920.1	*	XCB83974.1	*	XCB87922.1	XCB90041.1	*	XCB93976.1	XCB96084.1	*	XCC00114.1	XCC02160.1	XCC04142.1	XCC06171.1	XCC08282.1	XCC10327.1	XCC12352.1	XCC14418.1	XCC16519.1	*	XCC20462.1	XCC22530.1	XCC24511.1	XCC26514.1	XCC28545.1	XCC30559.1	XCC32631.1
24	24	0.875	XCB75884.1	XCB77953.1	XCB79937.1	XCB81933.1	*	*	XCB87939.1	XCB90059.1	XCB92087.1	XCB93995.1	*	XCB98070.1	XCC00131.1	XCC02179.1	XCC04161.1	XCC06189.1	XCC08300.1	XCC10344.1	XCC12371.1	XCC14435.1	*	XCC18568.1	XCC20479.1	*	XCC24529.1	XCC26533.1	XCC28564.1	XCC30578.1	XCC32650.1
24	24	0.773	XCB75343.1	XCB77388.1	XCB79400.1	XCB81393.1	XCB83449.1	XCB85481.1	XCB87274.1	XCB89527.1	XCB91545.1	XCB93326.1	XCB95562.1	*	XCB99596.1	XCC01592.1	XCC03477.1	XCC05525.1	XCC07762.1	XCC09802.1	*	XCC13757.1	XCC15997.1	*	XCC19815.1	*	XCC23870.1	XCC25858.1	*	XCC29905.1	XCC31976.1
24	24	0.763	XCB76285.1	XCB78356.1	XCB80279.1	XCB82337.1	XCB84259.1	XCB86364.1	*	*	XCB92352.1	XCB94344.1	XCB96447.1	*	XCC00388.1	XCC02590.1	XCC04430.1	XCC06454.1	XCC08568.1	XCC10610.1	XCC13145.1	XCC14694.1	XCC16887.1	XCC18839.1	*	XCC23206.1	XCC24784.1	XCC26882.1	*	XCC30844.1	XCC33077.1
24	24	0.704	XCB75073.1	XCB77119.1	XCB79132.1	XCB81124.1	XCB83174.1	XCB85209.1	XCB87184.1	*	XCB91277.1	XCB93238.1	XCB95286.1	*	*	XCC01312.1	XCC03391.1	XCC05437.1	XCC07490.1	*	XCC11629.1	XCC13670.1	XCC15726.1	*	XCC19728.1	XCC21737.1	XCC23782.1	XCC25770.1	XCC27775.1	XCC29817.1	XCC31889.1
